Survey_Year,Age,Gender,Country,City_Size,Depression_Prevalence,Anxiety_Prevalence,Suicide_Rate,Substance_Use,Loneliness_Score,Overall_Mental_Health_Score,Internet_Usage_Hours_Per_Day,Social_Media_Usage,Screen_Time_Hours_Per_Day,Annual_Income,Education_Level,Employment_Status,Work_Life_Balance_Score,Family_Support_Score,Social_Support_Score,Physical_Activity_Level,Sleep_Quality_Score,Self_Reported_Challenges,Coping_Strategies,Internet_Impact_Description,Work_Stress_Factors,Family_Support_Description,Social_Media_Impact,Sleep_Quality_Factors,Loneliness_Feelings
1956,39,Male,Canada,Rural,0.6573188251562725,0.2447970621552955,11.547712116861042,0.073496747,2.015184632930273,2.265155670634093,0.0,Sometimes,0.0,70108.78803,Master’s,Student,2,1,10,Moderate,4,anxiety,exercise,comparison with others,lack of support,pressured,connected,work stress,not understood
2022,63,Non-binary,Australia,Rural,0.4246790124184585,0.0027943838203846605,5.265193689622309,0.169757905,6.858399803921963,9.44897996157506,10.61343573064757,Sometimes,10.037268805939942,90619.3183,PhD,Student,2,10,8,High,3,lack of motivation,meditation,isolated,deadlines,critical,validation pressure,irregular schedule,lonely in a crowd
2021,47,Female,Australia,Rural,0.15296187060574373,0.9119601686445381,26.784100870489844,0.519773949,4.871483295668842,7.893771933906782,0.20259409410263718,None,1.379098347031848,73429.05519,Master’s,Unemployed,8,7,6,High,3,lack of motivation,meditation,informed,low work-life balance,pressured,connected,diet,not understood
1961,55,Female,India,Rural,0.8064028192465743,0.6229370580330629,18.38359623100431,0.337003176,4.392031757312909,5.857763104133235,0.0,None,0.0,74073.45671,Bachelor’s,Employed,1,7,10,Moderate,9,lack of motivation,social media break,comparison with others,long hours,understanding,information overload,work stress,missing companionship
1983,55,Female,Canada,Suburban,0.5102470998031456,0.4449376980079407,29.384552093799815,0.828883366,2.884957966790363,5.2905300867298575,0.0,None,0.0,62959.59436,PhD,Student,6,1,9,High,5,anxiety,talking to friends,isolated,high expectations,pressured,positive influence,insomnia,alone
1982,62,Male,Australia,Rural,0.9774250416894216,0.7257365100090378,22.867034739181488,0.430887524,2.5870084542205207,2.4194432825920438,0.0,Daily,0.0,50883.4424,Master’s,Employed,6,9,10,High,3,overwhelmed,family time,excessive screen time,long hours,understanding,information overload,screen time,alone
1997,68,Female,Australia,Rural,0.28167935447452497,0.33333173311528586,7.010428587244464,0.248714273,5.646580297110918,4.413712045443932,0.6971392534202714,None,10.4167034849674,68226.43613,Bachelor’s,Student,4,8,4,High,5,lack of motivation,journaling,comparison with others,high expectations,understanding,positive influence,noise,missing companionship
1972,71,Non-binary,Canada,Urban,0.4806701123050767,0.9536660570954177,19.70477966005356,0.617144987,4.396934918428975,4.353442938835987,0.0,None,0.0,31849.23588,Bachelor’s,Employed,10,4,8,Low,2,burnout,hobbies,excessive screen time,lack of support,close-knit,comparison,irregular schedule,not understood
2011,25,Female,Canada,Suburban,0.44799545466886814,0.0686202889474109,5.428113495583688,0.706777217,5.423899454839065,6.835118453676746,5.963761214272493,None,1.5227218279625392,116151.3339,High School,Unemployed,3,10,10,High,4,fear of missing out,exercise,isolated,high expectations,supportive,information overload,screen time,missing companionship
1986,44,Female,Australia,Suburban,0.12077952243257872,0.640948190662361,18.944546355323304,0.167041908,2.763437127693824,6.390144624342346,0.0,Rarely,0.0,91441.07636,High School,Employed,3,5,3,Low,2,anxiety,exercise,excessive screen time,low work-life balance,understanding,comparison,screen time,unseen
1993,44,Non-binary,Canada,Suburban,0.4261152788307795,0.7772894828612735,13.75504157747702,0.167619216,4.151815768635712,1.5373992688328046,9.316929421328414,None,9.128776246644735,115246.7117,High School,Employed,1,2,3,Moderate,2,anxiety,therapy,informed,deadlines,critical,validation pressure,screen time,missing companionship
1984,51,Female,Australia,Rural,0.2875534564209249,0.4691259078935094,21.08239586796914,0.036671427,9.967759037679077,8.636321255647676,0.0,None,0.0,42672.73823,Bachelor’s,Employed,3,9,8,High,8,overwhelmed,talking to friends,isolated,high expectations,unavailable,connected,social media,isolated
2014,38,Male,Australia,Rural,0.1603204713669344,0.7549683550660359,18.539355156156766,0.736402015,4.3126374530346165,9.437929570547707,1.4078886088526787,None,10.765134593352412,107934.102,Master’s,Employed,4,6,5,High,1,anxiety,meditation,isolated,high expectations,distant,positive influence,noise,missing companionship
1996,47,Male,India,Rural,0.2821555840361393,0.9269103978785693,11.533758085362209,0.663804528,4.714382458541792,8.02187543460752,5.460694735228444,None,7.364680420284109,100878.9985,High School,Employed,5,3,3,High,7,anxiety,journaling,isolated,deadlines,emotionally supportive,connected,diet,alone
1952,50,Male,United States,Urban,0.233251691266392,0.7439939006792845,9.0587652276456,0.474630876,1.178884560222885,2.605459417973316,0.0,None,0.0,87715.24125,Master’s,Unemployed,3,7,10,Moderate,5,lack of motivation,social media break,connected,low work-life balance,supportive,comparison,overthinking,isolated
1950,45,Non-binary,Australia,Rural,0.734073531005878,0.3093668671363111,15.11778715854374,0.844170449,4.427432171654766,2.5495149647023867,0.0,None,0.0,82502.91861,High School,Student,6,9,1,Low,8,overwhelmed,meditation,connected,long hours,supportive,positive influence,noise,alone
1954,64,Female,United Kingdom,Urban,0.030775178259160096,0.5618463747192025,29.670907871240114,0.805670153,7.870522070014862,7.535009486412472,0.0,None,0.0,51654.96653,PhD,Employed,5,3,3,Low,1,lack of motivation,hobbies,connected,high expectations,supportive,connected,social media,disconnected
1963,50,Male,United States,Suburban,0.6174627479132213,0.9116035178596232,15.892466013731791,0.585354364,5.6403711645157975,4.967808543418576,0.0,Daily,0.0,101641.0785,PhD,Unemployed,3,2,9,High,7,fear of missing out,talking to friends,informed,deadlines,close-knit,information overload,overthinking,lonely in a crowd
1976,22,Non-binary,United States,Rural,0.7606613420236065,0.4490977254824927,23.71967844555729,0.868271281,6.913408747188182,8.009234698872085,0.0,None,0.0,70151.54615,High School,Employed,6,7,5,Moderate,5,exhaustion,hobbies,comparison with others,lack of support,understanding,distraction,noise,alone
1958,77,Female,United States,Urban,0.4807234564689732,0.6816984949157149,6.424338140134268,0.20584121,6.008969245980799,1.67931110112871,0.0,None,0.0,27089.15759,Bachelor’s,Employed,6,7,10,Moderate,4,fear of missing out,family time,excessive screen time,deadlines,close-knit,comparison,screen time,isolated
1964,78,Non-binary,India,Urban,0.9315649800079184,0.4655147251288725,14.47164411043509,0.111919619,1.9494195433682924,7.447928412795238,0.0,Daily,0.0,51286.31609,High School,Student,8,4,2,Moderate,7,exhaustion,social media break,supportive community,lack of support,understanding,connected,irregular schedule,disconnected
1991,65,Male,Australia,Rural,0.7078806952365353,0.12134415694036216,19.508075929975096,0.269749612,3.989299522733288,4.816863612511403,6.50200554674235,Rarely,14.670615348730198,113529.7099,High School,Employed,2,9,7,Moderate,2,lack of motivation,family time,isolated,low work-life balance,critical,comparison,overthinking,alone
2000,36,Male,India,Suburban,0.7479236513114172,0.0585976358762752,23.77991283321205,0.057086856,7.248097738156269,1.2788640242484088,2.187091404268457,Sometimes,10.207664491187138,105068.0261,Bachelor’s,Unemployed,1,8,2,Moderate,1,fear of missing out,therapy,excessive screen time,long hours,close-knit,negativity,insomnia,unseen
2012,21,Male,Australia,Suburban,0.19693348744087025,0.9522739596286872,18.2095914329265,0.531169528,5.931450138699272,5.906421605291805,6.7091559486275205,Sometimes,8.276345806555947,118190.5698,PhD,Unemployed,4,1,4,Low,1,overwhelmed,hobbies,isolated,deadlines,close-knit,comparison,insomnia,missing companionship
2001,52,Non-binary,India,Suburban,0.7772955758390735,0.6125417734210956,17.88238864501953,0.936605692,7.074649620955535,7.291322654303698,4.698651012381163,Rarely,1.9488630146287715,82799.33826,Master’s,Student,7,1,7,Low,1,stress,therapy,informed,job insecurity,distant,positive influence,work stress,lonely in a crowd
1953,66,Non-binary,India,Urban,0.8320947360831149,0.10381491312249158,24.097672814929226,0.039343541,4.241624394277782,5.754155900242973,0.0,None,0.0,44751.00731,High School,Employed,10,5,4,Low,5,lack of motivation,exercise,isolated,high expectations,unavailable,negativity,overthinking,alone
1972,34,Male,United Kingdom,Urban,0.36126638840598957,0.8574385584698381,12.832192932972507,0.122109914,2.743201759233262,2.1059194774509926,0.0,None,0.0,36281.50497,Bachelor’s,Unemployed,3,6,7,High,7,exhaustion,family time,connected,low work-life balance,close-knit,positive influence,irregular schedule,disconnected
1964,61,Non-binary,India,Urban,0.21336306803297123,0.5226931365108133,7.265263021784813,0.452199028,8.468326331796101,8.343182086366005,0.0,None,0.0,38691.44406,High School,Employed,3,3,7,Moderate,2,burnout,talking to friends,supportive community,deadlines,distant,distraction,diet,unseen
1992,45,Male,Canada,Urban,0.3850506792036167,0.7719321122398732,13.678761775435143,0.933875018,4.386710434519507,3.8537634743650804,8.858868424545262,None,7.111934514347324,21979.56583,Bachelor’s,Employed,5,9,1,High,8,exhaustion,hobbies,overwhelmed by information,high expectations,pressured,negativity,social media,not understood
1978,47,Male,United Kingdom,Suburban,0.7396079690001371,0.12675619562541507,8.974905886235867,0.316156105,6.895098946749366,9.293138816174613,0.0,None,0.0,59068.2111,Master’s,Employed,5,10,6,Moderate,4,burnout,journaling,isolated,deadlines,unavailable,information overload,screen time,disconnected
1985,46,Female,India,Rural,0.41763900586870273,0.9069104318295861,29.148605103335832,0.507234809,4.431217266434866,9.161879107086477,0.0,None,0.0,39142.76805,Master’s,Student,10,6,9,Low,3,anxiety,social media break,excessive screen time,lack of support,critical,comparison,work stress,missing companionship
1962,63,Non-binary,United States,Urban,0.7366518752247879,0.5905354396820256,19.43778868691729,0.041572859,9.345282015488854,2.8032620098298406,0.0,Sometimes,0.0,61165.54605,PhD,Employed,3,4,2,High,8,fear of missing out,meditation,connected,deadlines,close-knit,connected,insomnia,disconnected
1981,70,Male,Canada,Urban,0.11356454097753765,0.738260680749041,16.165010783190468,0.148343201,9.927453831623362,5.28728844997622,0.0,None,0.0,113499.4432,Bachelor’s,Unemployed,9,7,3,Low,2,burnout,talking to friends,overwhelmed by information,job insecurity,emotionally supportive,validation pressure,social media,unseen
2020,23,Male,Canada,Suburban,0.8060117104884844,0.03137968801685298,27.801296953914182,0.986630123,6.840359205871594,2.236289715162549,1.9188057378392256,None,3.3607200653017806,63054.02095,Bachelor’s,Employed,4,8,10,Moderate,3,exhaustion,talking to friends,supportive community,deadlines,supportive,comparison,social media,disconnected
2008,52,Non-binary,Canada,Rural,0.2532074816423574,0.31530490019900315,27.509034684177582,0.965118696,6.419360881646997,7.099722905238416,5.214840993443372,Sometimes,14.182537674750655,107798.4497,PhD,Unemployed,3,9,5,Moderate,3,anxiety,therapy,overwhelmed by information,deadlines,pressured,comparison,screen time,unseen
1977,77,Female,United Kingdom,Rural,0.2489289877145937,0.2674454143954117,15.39243197685524,0.004939981,8.567442816279131,8.667252505226045,0.0,Daily,0.0,80550.47666,PhD,Employed,2,6,9,Moderate,1,stress,family time,connected,job insecurity,pressured,distraction,diet,alone
2015,58,Female,India,Suburban,0.5903809652038607,0.9495949952878708,26.86818405624526,0.951811785,5.6460861572624985,6.835359646368586,9.85797793098577,None,9.561561103543074,44713.15547,Bachelor’s,Unemployed,10,6,4,Low,6,overwhelmed,hobbies,comparison with others,low work-life balance,critical,information overload,diet,unseen
1991,54,Male,India,Suburban,0.07011804574698965,0.18533856888033606,6.600648328575307,0.639119938,8.82555310470616,3.344273639609527,7.795323614654842,None,12.170092394630911,55585.47593,PhD,Unemployed,9,8,1,Moderate,2,overwhelmed,hobbies,comparison with others,deadlines,distant,validation pressure,overthinking,unseen
1994,41,Non-binary,United States,Rural,0.026297726684668565,0.7070517267140926,27.14297863331367,0.867918295,4.716444592434926,1.6868327031251678,1.4124508477498297,Rarely,7.592236406321343,28391.95358,Master’s,Employed,4,5,4,Low,1,overwhelmed,exercise,overwhelmed by information,job insecurity,pressured,negativity,insomnia,lonely in a crowd
2011,46,Female,United States,Urban,0.26102866529344926,0.042753537749293025,12.764588213885792,0.454739856,1.2870737943875192,1.623344286972276,1.2155137632092563,None,1.2326630330672848,53346.25936,High School,Employed,3,3,6,High,2,burnout,exercise,informed,high expectations,unavailable,negativity,diet,unseen
2006,66,Non-binary,Canada,Rural,0.5380675507348227,0.19768408569423856,19.128057108515534,0.515596029,9.339313039350046,6.498352727841305,0.6051881003953823,Sometimes,12.593062015065165,87754.09455,Master’s,Unemployed,7,3,5,Moderate,6,stress,social media break,excessive screen time,lack of support,close-knit,negativity,irregular schedule,unseen
1955,63,Non-binary,United States,Suburban,0.9076163862252272,0.3385973542543528,11.742214581809774,0.48884658,7.493756239796154,9.579957429779151,0.0,None,0.0,27211.10929,PhD,Student,8,6,1,Moderate,4,burnout,therapy,excessive screen time,lack of support,close-knit,positive influence,diet,not understood
1977,70,Male,United Kingdom,Urban,0.8464351763073069,0.7945058478747417,29.619988929233486,0.666864258,5.596904088425759,7.2575035997480235,0.0,None,0.0,40540.14085,Bachelor’s,Employed,2,2,4,Moderate,6,fear of missing out,talking to friends,overwhelmed by information,deadlines,emotionally supportive,positive influence,social media,alone
1977,48,Female,India,Urban,0.49044645992097546,0.7899765800618004,6.794499583407005,0.139651255,9.504043641393864,7.575635504084195,0.0,Sometimes,0.0,58144.10414,Bachelor’s,Student,7,6,6,High,9,burnout,hobbies,isolated,low work-life balance,critical,connected,screen time,missing companionship
1993,52,Male,Canada,Suburban,0.03705199369349277,0.9526018617431619,16.173882169516276,0.02997359,8.980912401284566,3.9637030208684148,1.0196721844389778,Rarely,12.99818682215404,118204.9537,Master’s,Employed,5,6,10,Moderate,8,stress,journaling,isolated,low work-life balance,supportive,validation pressure,irregular schedule,lonely in a crowd
1979,77,Female,United States,Suburban,0.5352527346293091,0.9167675026668848,20.524703870839033,0.307929942,1.9758337955484984,6.2743470068010625,0.0,Daily,0.0,98486.1823,Bachelor’s,Employed,5,8,10,Low,1,stress,therapy,excessive screen time,high expectations,distant,negativity,overthinking,not understood
2011,50,Female,United Kingdom,Suburban,0.7047955999252955,0.08151459504501635,20.39030630843226,0.704680763,6.619577003797787,3.8493998771306934,9.040967790697707,None,2.121954546755739,93348.67465,PhD,Employed,3,7,4,Low,8,fear of missing out,social media break,excessive screen time,deadlines,supportive,positive influence,insomnia,isolated
2011,69,Female,United Kingdom,Rural,0.33916453252503376,0.8298677221446958,23.468959744121097,0.201853452,5.8429372396240415,9.114991723500397,10.293182278648121,Sometimes,6.644432235644952,31619.09565,Master’s,Employed,5,8,9,Moderate,9,stress,social media break,comparison with others,lack of support,pressured,connected,overthinking,alone
